FileName,DigitLabel,Left,Top,Width,Height
461.png,2,85,8,31,64
462.png,5,18,1,9,20
462.png,4,29,1,8,20
463.png,2,78,23,22,53
463.png,1,105,16,19,53
464.png,5,33,12,13,20
464.png,10,42,5,14,20
465.png,2,12,2,4,12
465.png,7,16,2,9,12
465.png,3,25,2,7,12
465.png,1,31,2,6,12
466.png,1,43,8,14,51
466.png,5,57,1,26,51
467.png,3,89,7,45,111
467.png,5,130,9,62,111
468.png,8,28,4,19,27
469.png,2,31,8,20,36
469.png,2,49,5,20,36
470.png,2,56,11,14,38
470.png,1,67,13,12,38
471.png,5,38,1,30,48
471.png,5,86,1,33,48
472.png,3,18,4,7,17
472.png,9,25,3,8,17
473.png,4,41,9,26,49
473.png,1,66,9,20,49
474.png,2,18,4,6,15
474.png,3,27,4,5,15
474.png,6,33,4,7,15
474.png,7,40,4,7,15
475.png,1,81,31,26,48
475.png,10,106,24,26,48
475.png,6,128,18,30,48
476.png,1,15,2,4,14
476.png,9,22,3,7,14
476.png,8,33,4,7,14
476.png,3,44,3,8,14
477.png,3,2,32,23,31
477.png,1,26,25,17,31
477.png,10,41,17,21,31
477.png,6,63,7,22,31
478.png,3,12,2,6,13
478.png,2,17,2,6,13
479.png,3,36,4,20,40
479.png,10,59,1,20,40
480.png,2,33,6,11,28
480.png,8,43,8,9,28
480.png,6,51,4,9,28
481.png,5,130,17,17,31
481.png,8,146,18,18,31
481.png,3,164,17,16,31
482.png,1,20,3,7,24
482.png,5,27,3,10,24
482.png,1,34,3,6,24
482.png,4,40,3,10,24
483.png,2,20,1,10,26
483.png,5,30,1,9,26
484.png,1,26,8,12,23
484.png,1,40,9,10,23
484.png,3,52,8,12,23
485.png,3,39,40,9,20
485.png,10,49,44,9,20
485.png,3,57,42,10,20
486.png,1,79,26,29,42
486.png,9,107,30,18,42
487.png,4,55,18,15,30
488.png,9,91,28,30,58
488.png,7,119,20,27,58
489.png,4,16,4,12,19
490.png,4,48,15,22,51
490.png,1,67,6,20,51
491.png,2,13,1,7,13
492.png,3,45,12,13,25
493.png,6,33,5,23,35
494.png,1,35,8,11,29
494.png,3,42,8,10,29
494.png,8,48,8,12,29
495.png,3,49,8,37,48
495.png,7,87,8,29,48
496.png,7,38,5,14,36
496.png,1,54,6,10,36
497.png,4,134,86,29,43
497.png,1,164,86,16,43
497.png,10,180,86,23,43
498.png,1,34,4,15,36
498.png,1,51,10,15,36
499.png,1,62,15,8,53
499.png,5,75,13,19,53
500.png,6,74,21,27,43
500.png,6,102,20,24,43
500.png,10,126,19,25,43
501.png,5,84,7,18,56
501.png,8,100,8,22,56
502.png,8,24,5,8,17
502.png,10,30,3,9,17
503.png,1,58,12,16,37
503.png,9,69,13,26,37
503.png,2,90,17,23,37
504.png,9,58,12,16,45
504.png,8,76,10,18,45
505.png,2,33,5,21,32
505.png,7,65,8,21,32
506.png,3,186,35,35,73
506.png,7,217,37,35,73
506.png,10,253,35,42,73
507.png,8,53,12,19,35
508.png,1,63,23,10,43
508.png,10,72,23,17,43
508.png,1,88,17,12,43
508.png,10,99,15,18,43
509.png,2,68,20,37,55
509.png,8,113,13,39,55
509.png,4,157,12,39,55
510.png,7,28,8,9,17
510.png,7,36,7,10,17
511.png,4,43,9,15,36
511.png,10,57,12,14,36
512.png,4,44,7,31,58
512.png,6,76,6,30,58
513.png,1,27,5,8,18
513.png,2,34,5,8,18
513.png,4,42,5,9,18
514.png,2,39,5,25,42
514.png,7,65,5,22,42
515.png,3,125,55,38,64
515.png,3,154,55,40,64
516.png,1,20,2,11,20
516.png,1,33,3,10,20
517.png,1,28,6,8,25
517.png,1,37,7,10,25
518.png,4,105,29,31,62
518.png,1,132,23,25,62
519.png,1,18,2,10,21
519.png,10,30,2,9,21
520.png,1,14,1,12,20
520.png,4,25,2,11,20
520.png,1,35,1,14,20
521.png,2,59,10,26,47
522.png,2,33,8,14,28
522.png,3,46,9,14,28
523.png,2,23,5,12,22
524.png,6,26,6,11,22
525.png,6,20,4,9,18
525.png,3,30,3,9,18
526.png,4,31,12,19,28
526.png,8,48,10,13,28
527.png,3,13,1,10,20
527.png,8,23,1,7,20
528.png,6,69,8,23,36
528.png,4,89,23,19,36
528.png,5,108,33,23,36
529.png,1,23,7,8,24
529.png,9,32,4,8,24
529.png,7,40,2,8,24
530.png,3,107,18,18,27
530.png,1,123,19,12,27
531.png,4,41,5,29,47
532.png,2,57,8,29,46
532.png,4,91,8,22,46
532.png,2,115,16,16,46
532.png,1,135,17,17,46
533.png,3,44,7,29,51
533.png,3,72,6,32,51
534.png,5,112,43,71,103
534.png,10,175,52,69,103
535.png,5,24,5,9,19
535.png,1,37,4,4,19
536.png,1,17,3,6,14
536.png,9,23,2,8,14
536.png,1,31,2,4,14
537.png,4,22,3,11,22
538.png,5,37,6,14,30
538.png,1,54,7,12,30
539.png,1,88,22,11,32
539.png,1,101,26,14,32
539.png,7,113,23,18,32
540.png,1,40,9,8,24
540.png,10,48,12,12,24
541.png,1,25,4,7,27
541.png,2,33,3,7,27
542.png,7,19,2,13,22
543.png,3,18,1,11,23
543.png,1,31,1,7,23
543.png,6,36,1,12,23
544.png,1,39,9,11,30
544.png,6,51,8,20,30
544.png,4,73,7,17,30
545.png,1,68,17,20,54
545.png,7,86,17,26,54
546.png,1,94,23,23,53
546.png,4,117,24,36,53
546.png,4,153,20,36,53
547.png,3,41,7,24,34
547.png,3,62,7,23,34
548.png,3,45,10,19,25
548.png,10,65,12,20,25
549.png,4,35,1,13,37
549.png,7,49,2,12,37
550.png,3,35,5,12,34
550.png,1,47,6,5,34
551.png,2,110,21,25,68
552.png,1,96,55,15,33
552.png,10,108,53,15,33
552.png,7,121,52,15,33
553.png,8,20,3,8,20
553.png,1,28,4,5,20
554.png,6,37,10,28,43
555.png,1,63,19,9,31
555.png,3,71,17,12,31
555.png,5,82,19,19,31
556.png,2,2,8,13,24
556.png,7,17,8,15,24
557.png,1,46,24,14,34
557.png,2,57,28,17,34
558.png,4,33,8,17,25
559.png,2,29,7,11,27
559.png,6,45,7,11,27
560.png,3,46,15,20,40
560.png,3,61,9,23,40
560.png,4,82,4,17,40
561.png,2,23,3,9,24
561.png,9,31,3,11,24
562.png,1,55,15,10,40
562.png,2,64,15,10,40
562.png,2,74,15,14,40
563.png,6,22,3,8,18
563.png,1,28,4,8,18
564.png,1,80,11,25,70
564.png,10,100,12,29,70
565.png,5,37,13,15,28
566.png,2,21,2,10,20
566.png,3,32,4,12,20
567.png,2,15,1,6,11
567.png,3,22,1,8,11
567.png,3,30,1,4,11
567.png,4,35,1,8,11
568.png,1,45,14,10,24
568.png,6,53,12,14,24
568.png,6,67,13,10,24
569.png,1,18,5,11,20
569.png,4,30,4,14,20
570.png,3,51,9,34,59
570.png,6,88,10,32,59
571.png,1,18,1,6,21
571.png,5,23,1,10,21
572.png,3,19,4,8,17
572.png,1,27,5,7,17
573.png,7,86,42,26,38
573.png,1,107,39,20,38
574.png,1,48,15,10,20
574.png,2,57,14,12,20
574.png,1,69,13,8,20
575.png,3,16,2,6,17
575.png,9,22,1,5,17
576.png,2,32,6,12,31
576.png,8,50,7,16,31
576.png,1,69,10,8,31
577.png,2,16,1,7,13
578.png,7,29,3,14,33
579.png,1,22,6,6,14
579.png,5,29,5,9,14
579.png,5,36,5,9,14
579.png,4,45,5,9,14
580.png,2,47,4,23,47
580.png,2,65,7,23,47
581.png,1,15,1,5,18
581.png,4,21,1,7,18
582.png,1,43,9,6,18
582.png,8,50,9,8,18
582.png,3,58,10,8,18
583.png,9,40,9,24,37
583.png,2,64,9,23,37
584.png,2,24,1,11,28
585.png,2,113,18,42,96
585.png,8,155,27,34,96
586.png,4,52,13,15,49
586.png,10,66,11,15,49
587.png,7,36,8,20,33
588.png,9,20,1,19,27
589.png,7,27,3,9,23
589.png,9,36,6,11,23
590.png,4,17,4,7,15
590.png,1,25,4,6,15
591.png,4,17,23,20,45
591.png,3,30,18,26,45
592.png,4,30,3,14,32
592.png,6,46,5,12,32
593.png,2,14,2,6,13
594.png,9,24,8,8,23
594.png,1,34,8,8,23
595.png,1,20,4,4,12
595.png,3,26,5,5,12
596.png,2,20,4,11,21
596.png,8,30,2,13,21
597.png,1,65,20,16,41
597.png,10,94,16,21,41
597.png,2,126,19,27,41
598.png,6,99,40,26,35
598.png,8,123,24,27,35
598.png,3,149,14,26,35
599.png,3,37,6,17,39
599.png,1,63,8,13,39
600.png,1,23,7,9,24
600.png,10,33,6,13,24
601.png,2,45,15,19,40
601.png,6,64,12,17,40
602.png,1,38,3,9,36
602.png,1,52,1,11,36
603.png,2,16,1,8,17
603.png,3,24,1,11,17
604.png,4,52,12,24,45
604.png,3,77,12,22,45
605.png,2,29,8,15,21
605.png,3,45,8,16,21
605.png,4,61,9,18,21
606.png,2,24,2,15,24
606.png,9,37,1,13,24
606.png,6,49,3,14,24
607.png,8,24,4,17,28
607.png,3,41,4,13,28
608.png,8,31,5,17,28
609.png,1,30,9,6,18
609.png,2,34,9,6,18
610.png,2,15,1,7,18
610.png,2,21,1,8,18
610.png,10,29,1,8,18
611.png,2,60,23,26,37
611.png,9,82,21,20,37
611.png,1,103,11,15,37
611.png,10,116,11,25,37
612.png,4,93,23,39,74
612.png,9,142,25,38,74
613.png,4,31,9,7,16
613.png,7,39,9,8,16
613.png,3,47,8,9,16
614.png,2,86,18,15,34
614.png,6,107,19,17,34
614.png,6,130,19,18,34
615.png,5,26,3,10,21
616.png,7,45,6,30,49
617.png,2,53,18,18,32
617.png,8,73,18,18,32
618.png,3,127,62,24,39
618.png,2,144,55,26,39
618.png,6,170,62,18,39
619.png,3,55,6,38,56
620.png,4,65,16,30,54
620.png,6,97,13,28,54
621.png,6,28,1,20,36
621.png,10,51,2,17,36
622.png,3,21,4,10,23
622.png,3,30,2,9,23
623.png,9,133,37,35,62
624.png,2,40,11,18,27
624.png,1,58,12,14,27
624.png,1,71,11,11,27
624.png,8,81,10,16,27
625.png,2,30,5,14,29
625.png,5,40,8,11,29
626.png,6,70,26,26,45
626.png,5,89,21,33,45
626.png,8,119,12,24,45
627.png,2,32,4,17,35
627.png,4,45,3,18,35
628.png,1,22,1,12,25
628.png,6,37,2,12,25
629.png,2,147,27,11,21
629.png,3,151,24,11,21
629.png,4,158,23,12,21
630.png,8,23,5,11,20
631.png,1,59,13,26,52
631.png,9,81,5,33,52
632.png,6,26,1,16,24
633.png,1,32,12,8,18
633.png,7,39,13,9,18
633.png,4,48,13,11,18
634.png,5,63,19,14,27
634.png,8,81,22,12,27
634.png,8,93,22,26,27
635.png,5,32,2,14,26
636.png,1,13,3,3,11
636.png,1,17,3,3,11
636.png,5,22,2,6,11
637.png,1,26,5,12,29
637.png,5,37,5,11,29
637.png,10,46,5,14,29
638.png,4,30,5,14,28
638.png,7,45,6,16,28
639.png,4,52,11,26,50
639.png,5,77,13,19,50
640.png,2,28,5,19,27
641.png,1,38,7,11,39
641.png,5,47,7,13,39
641.png,4,59,7,15,39
642.png,9,27,4,9,25
642.png,1,34,5,8,25
643.png,1,48,8,9,38
643.png,5,53,9,10,38
643.png,10,60,11,9,38
644.png,4,88,15,30,74
644.png,7,110,18,32,74
645.png,2,68,15,25,50
645.png,4,93,30,28,50
646.png,4,92,14,65,104
646.png,1,156,10,53,104
647.png,2,14,2,11,18
647.png,5,25,2,9,18
648.png,4,58,14,24,50
648.png,10,79,14,21,50
649.png,9,59,32,23,30
649.png,5,81,34,17,30
649.png,4,99,31,18,30
650.png,5,33,5,14,29
650.png,7,52,6,11,29
651.png,5,32,3,9,29
651.png,3,41,6,10,29
652.png,4,45,5,22,43
652.png,8,66,5,25,43
653.png,1,49,14,11,26
653.png,4,55,13,14,26
653.png,4,67,13,14,26
653.png,4,80,14,13,26
654.png,6,70,6,34,66
654.png,4,102,9,37,66
654.png,6,138,11,44,66
655.png,5,198,30,38,50
655.png,6,245,38,34,50
656.png,5,54,16,10,21
656.png,2,64,18,11,21
656.png,3,75,16,10,21
657.png,5,29,4,11,24
657.png,10,41,7,10,24
658.png,2,12,1,9,16
658.png,5,20,3,6,16
658.png,10,27,2,8,16
659.png,8,81,16,57,62
660.png,2,13,2,8,11
660.png,4,21,3,5,11
660.png,2,26,3,6,11
661.png,8,7,15,29,50
661.png,7,33,18,26,50
662.png,2,36,5,15,37
662.png,2,51,7,17,37
663.png,4,47,14,13,22
663.png,2,61,14,14,22
663.png,5,75,13,14,22
664.png,5,42,7,16,35
664.png,3,59,3,13,35
664.png,4,71,8,15,35
665.png,1,20,1,8,24
665.png,6,28,2,11,24
665.png,4,37,4,14,24
666.png,1,55,16,29,53
666.png,8,81,11,29,53
667.png,7,48,15,11,32
667.png,2,62,10,13,32
668.png,3,19,3,9,20
668.png,6,27,3,10,20
669.png,1,32,3,12,37
669.png,1,45,3,12,37
669.png,4,56,4,18,37
670.png,1,31,5,7,27
670.png,2,37,4,10,27
670.png,1,45,4,9,27
671.png,1,54,25,10,28
671.png,1,65,19,10,28
671.png,9,75,12,16,28
672.png,3,18,1,9,19
672.png,3,27,1,9,19
673.png,5,26,1,14,31
673.png,5,41,2,12,31
674.png,1,27,5,7,23
674.png,5,36,3,14,23
675.png,3,36,3,28,45
675.png,6,61,5,28,45
676.png,1,59,16,29,60
676.png,6,89,13,36,60
676.png,2,128,13,33,60
677.png,6,22,1,10,19
677.png,3,31,2,10,19
678.png,1,48,11,14,42
678.png,1,65,8,11,42
678.png,4,75,7,20,42
679.png,1,42,8,13,38
679.png,10,55,11,17,38
680.png,1,35,11,7,20
680.png,1,42,10,8,20
680.png,5,49,10,11,20
681.png,7,8,7,26,59
682.png,4,21,4,10,24
682.png,9,29,5,10,24
683.png,1,32,5,15,31
684.png,2,39,9,9,37
684.png,5,49,7,16,37
685.png,2,19,1,14,20
685.png,1,31,2,10,20
686.png,1,50,15,18,46
686.png,5,64,15,17,46
686.png,4,79,10,23,46
687.png,1,22,7,5,13
687.png,1,27,7,5,13
688.png,1,47,9,17,45
688.png,5,62,11,23,45
689.png,7,217,68,34,54
689.png,1,233,50,39,54
689.png,3,261,35,32,54
690.png,1,29,4,11,25
690.png,9,42,7,12,25
690.png,8,58,8,12,25
691.png,5,24,5,17,33
691.png,5,40,1,17,33
692.png,3,46,10,23,37
692.png,5,70,12,21,37
693.png,2,72,13,41,82
693.png,2,111,9,45,82
694.png,7,27,4,12,30
694.png,2,38,1,14,30
695.png,5,27,5,8,21
695.png,8,36,6,8,21
696.png,1,48,9,12,26
696.png,9,62,9,17,26
697.png,1,67,15,39,89
697.png,7,105,9,38,89
698.png,1,131,51,15,38
698.png,10,143,49,18,38
698.png,4,157,48,17,38
698.png,4,170,47,19,38
699.png,9,38,10,12,27
699.png,8,49,9,11,27
700.png,1,46,13,9,27
701.png,1,38,5,12,37
702.png,7,29,3,12,31
703.png,5,31,4,17,29
703.png,3,51,3,20,29
704.png,10,29,4,18,31
704.png,4,38,8,16,31
704.png,8,49,14,14,31
705.png,2,21,5,10,21
705.png,9,32,4,11,21
706.png,2,20,1,8,21
706.png,10,27,1,10,21
706.png,4,36,1,7,21
707.png,9,48,12,15,28
707.png,10,62,12,16,28
708.png,2,99,23,33,63
708.png,5,133,27,36,63
708.png,10,168,30,30,63
709.png,1,82,22,19,54
709.png,6,101,23,25,54
709.png,1,125,19,17,54
710.png,10,104,50,18,39
710.png,10,132,44,24,39
711.png,7,31,4,30,42
712.png,4,49,8,30,47
713.png,4,16,1,6,15
713.png,8,23,2,6,15
714.png,3,80,19,24,42
714.png,10,101,20,26,42
715.png,2,21,10,6,14
715.png,9,28,9,6,14
716.png,5,19,4,8,17
716.png,1,27,5,6,17
717.png,2,28,8,13,24
718.png,3,120,44,25,39
718.png,8,144,34,29,39
718.png,5,173,35,22,39
719.png,7,25,8,7,15
719.png,2,30,8,10,15
720.png,4,32,6,18,29
721.png,3,37,3,20,38
722.png,4,66,26,16,29
722.png,3,73,23,18,29
722.png,7,83,19,19,29
723.png,1,22,3,6,16
723.png,6,28,3,7,16
724.png,2,-1,57,44,108
724.png,7,41,60,45,108
725.png,1,32,9,6,25
725.png,5,38,10,5,25
725.png,8,46,11,7,25
726.png,6,136,49,54,75
726.png,8,189,59,40,75
727.png,1,21,2,9,24
727.png,1,32,5,9,24
727.png,4,42,1,12,24
728.png,9,3,7,8,18
729.png,1,58,17,13,35
729.png,8,74,15,23,35
730.png,2,60,8,17,38
730.png,6,80,11,21,38
730.png,4,98,14,19,38
731.png,2,22,2,11,25
731.png,2,34,2,11,25
731.png,6,47,1,13,25
731.png,7,60,1,12,25
732.png,1,36,6,17,33
732.png,3,55,10,18,33
733.png,5,47,9,35,55
733.png,6,75,9,33,55
734.png,4,17,1,10,18
735.png,7,44,6,15,39
735.png,3,56,6,17,39
736.png,1,19,3,8,18
736.png,6,29,4,8,18
736.png,3,40,3,11,18
737.png,2,39,10,12,33
737.png,4,52,13,12,33
738.png,6,83,20,39,79
738.png,7,120,25,38,79
739.png,8,60,12,18,44
739.png,5,80,12,19,44
740.png,8,13,2,8,16
740.png,1,22,2,5,16
741.png,9,42,16,15,21
741.png,2,53,19,13,21
742.png,3,26,7,10,22
742.png,5,34,10,6,22
742.png,5,39,9,8,22
743.png,1,20,2,4,19
744.png,3,35,12,20,35
744.png,6,56,9,18,35
745.png,1,49,8,22,57
745.png,5,67,7,34,57
746.png,7,15,2,8,16
746.png,2,23,2,9,16
747.png,4,47,5,20,42
747.png,4,67,17,17,42
748.png,1,102,38,21,34
748.png,10,121,37,23,34
749.png,6,148,20,26,37
749.png,10,171,22,25,37
749.png,10,195,22,24,37
749.png,10,219,24,24,37
750.png,4,150,73,12,31
750.png,3,156,67,27,31
751.png,6,34,7,9,26
752.png,3,36,15,15,25
752.png,3,50,15,16,25
753.png,1,34,8,11,26
753.png,6,45,8,12,26
754.png,6,47,12,29,48
755.png,3,41,13,9,19
755.png,2,50,15,9,19
755.png,1,59,15,7,19
756.png,1,83,20,26,64
757.png,1,36,7,10,32
757.png,1,49,9,11,32
758.png,1,99,25,15,40
758.png,8,117,25,9,40
758.png,1,124,28,21,40
759.png,1,23,4,13,25
759.png,5,33,3,18,25
760.png,1,29,9,8,17
761.png,2,37,5,17,42
761.png,4,55,6,17,42
762.png,3,59,14,16,32
763.png,9,29,8,17,21
763.png,6,49,9,17,21
763.png,6,68,7,15,21
764.png,6,78,14,23,76
764.png,7,105,15,27,76
765.png,5,27,7,12,21
765.png,8,38,7,12,21
766.png,1,31,6,14,31
766.png,3,44,6,14,31
766.png,5,56,6,17,31
766.png,4,70,4,18,31
767.png,4,36,5,16,37
767.png,9,49,4,15,37
768.png,2,27,5,10,17
768.png,8,35,6,8,17
769.png,3,16,1,7,16
770.png,2,17,3,10,17
770.png,5,25,2,8,17
770.png,8,33,2,9,17
771.png,5,26,4,7,25
772.png,3,22,5,8,17
773.png,5,20,2,10,20
773.png,4,30,2,13,20
774.png,2,18,1,10,17
774.png,1,30,1,5,17
775.png,3,31,1,18,33
775.png,3,47,2,14,33
776.png,6,166,140,31,65
776.png,8,196,134,23,65
776.png,10,217,121,21,65
777.png,6,25,5,10,17
777.png,2,36,4,11,17
778.png,9,30,1,20,34
778.png,7,47,2,22,34
779.png,5,19,4,9,21
779.png,4,31,5,8,21
780.png,2,55,6,38,58
780.png,1,92,7,21,58
781.png,9,26,2,14,26
781.png,9,42,6,14,26
782.png,2,16,3,8,13
782.png,4,24,2,7,13
782.png,7,30,1,6,13
782.png,5,36,1,10,13
783.png,5,43,18,15,30
783.png,5,57,18,12,30
784.png,1,21,4,6,16
784.png,9,29,4,7,16
785.png,2,50,11,17,37
785.png,3,69,15,17,37
785.png,3,90,19,16,37
786.png,7,138,28,62,127
786.png,2,213,23,70,127
787.png,8,40,8,24,46
787.png,2,61,8,25,46
788.png,1,105,33,25,70
788.png,2,140,21,51,70
788.png,4,193,27,51,70
789.png,5,36,9,11,29
789.png,8,46,6,11,29
790.png,6,27,4,8,27
790.png,6,35,4,9,27
791.png,9,37,5,21,35
792.png,4,49,11,20,38
792.png,3,67,12,21,38
792.png,7,86,12,21,38
793.png,4,26,4,12,26
793.png,10,34,2,15,26
794.png,4,5,3,19,31
794.png,8,25,2,19,31
795.png,5,45,15,12,26
795.png,5,58,13,12,26
796.png,6,20,2,9,18
796.png,2,30,3,9,18
797.png,9,30,1,29,32
798.png,1,35,8,9,28
798.png,7,42,7,10,28
798.png,1,53,6,10,28
799.png,1,41,9,6,32
799.png,3,51,6,13,32
799.png,7,62,11,9,32
800.png,5,28,1,13,32
800.png,4,40,1,11,32
801.png,1,12,1,5,12
801.png,9,21,1,6,12
802.png,1,29,5,11,28
802.png,5,37,5,14,28
802.png,4,48,2,16,28
803.png,1,22,1,9,31
803.png,4,32,1,9,31
804.png,1,17,1,4,17
804.png,3,20,1,10,17
805.png,7,49,12,18,33
805.png,1,61,16,15,33
806.png,1,24,6,6,18
806.png,8,30,6,6,18
806.png,8,37,6,8,18
807.png,7,32,6,17,34
807.png,6,52,8,19,34
808.png,3,30,3,21,33
808.png,4,48,4,19,33
808.png,9,66,2,18,33
809.png,2,21,1,13,25
809.png,10,34,1,14,25
810.png,1,34,5,7,28
810.png,10,42,5,16,28
811.png,4,19,6,5,14
811.png,1,24,5,5,14
812.png,2,31,4,17,36
812.png,7,46,6,20,36
813.png,3,34,15,14,25
813.png,6,45,15,10,25
813.png,5,55,12,13,25
814.png,3,21,4,9,15
815.png,6,5,13,36,81
815.png,2,46,9,40,81
816.png,5,45,14,18,30
816.png,5,66,12,13,30
816.png,3,80,14,15,30
817.png,4,55,19,12,29
817.png,5,68,21,11,29
818.png,2,23,6,10,20
818.png,9,32,7,8,20
819.png,9,28,13,13,30
819.png,2,50,11,13,30
820.png,1,41,11,17,48
820.png,7,58,13,17,48
821.png,1,20,4,8,22
821.png,9,25,3,12,22
822.png,6,44,13,17,32
822.png,7,60,18,21,32
823.png,8,58,12,20,39
823.png,3,81,10,19,39
824.png,5,22,3,11,24
824.png,3,34,2,10,24
824.png,1,45,2,6,24
825.png,1,38,7,10,36
825.png,3,50,11,13,36
826.png,3,32,6,15,25
827.png,6,65,17,45,52
828.png,1,65,22,18,43
828.png,10,83,23,22,43
829.png,7,51,10,13,48
829.png,10,64,10,16,48
830.png,2,36,2,18,41
830.png,5,51,2,17,41
830.png,7,68,7,20,41
831.png,6,21,4,9,20
831.png,8,28,2,10,20
832.png,2,23,8,11,22
832.png,5,36,7,11,22
832.png,10,49,6,12,22
832.png,10,63,6,12,22
833.png,2,16,1,8,14
834.png,1,36,7,13,32
834.png,5,48,5,11,32
835.png,1,33,8,4,23
835.png,5,39,7,8,23
835.png,8,51,6,7,23
836.png,6,155,29,107,155
836.png,1,247,41,85,155
837.png,3,48,3,36,66
837.png,8,88,3,32,66
838.png,2,18,5,8,13
838.png,8,26,5,8,13
838.png,3,35,4,6,13
838.png,7,42,4,6,13
839.png,4,150,32,21,39
839.png,9,171,33,21,39
840.png,4,99,29,32,59
840.png,2,123,24,40,59
841.png,7,27,5,11,22
841.png,5,40,5,13,22
842.png,1,52,11,17,34
842.png,1,67,8,18,34
843.png,5,39,10,26,40
843.png,8,64,3,23,40
844.png,6,33,14,11,25
844.png,10,42,13,12,25
845.png,3,24,5,9,20
845.png,2,33,5,9,20
846.png,4,71,21,43,70
846.png,7,112,7,34,70
847.png,4,25,4,7,18
847.png,2,33,6,9,18
848.png,3,101,37,37,58
848.png,7,132,33,30,58
849.png,6,52,7,41,54
849.png,10,94,6,38,54
850.png,4,34,4,14,36
850.png,10,48,5,14,36
851.png,4,31,7,14,24
851.png,1,48,6,7,24
852.png,1,66,50,22,30
852.png,1,76,34,24,30
852.png,9,93,21,27,30
853.png,1,40,9,11,33
853.png,3,52,11,14,33
854.png,2,38,9,14,29
854.png,7,50,9,13,29
855.png,1,33,6,13,31
855.png,10,46,8,11,31
855.png,9,55,8,8,31
856.png,1,43,11,12,30
856.png,7,58,11,11,30
856.png,8,68,7,10,30
857.png,8,58,21,18,31
857.png,3,73,12,21,31
858.png,4,24,6,7,19
858.png,5,32,5,7,19
859.png,2,15,1,5,18
859.png,7,20,1,4,18
860.png,2,31,6,11,29
861.png,5,32,10,8,18
861.png,1,40,12,7,18
862.png,1,24,4,6,20
862.png,5,31,5,9,20
863.png,1,43,6,13,34
863.png,10,55,6,19,34
863.png,8,72,8,18,34
864.png,2,35,2,33,40
865.png,2,31,6,10,25
865.png,9,42,7,9,25
865.png,10,52,8,7,25
866.png,1,74,16,27,58
866.png,6,103,21,29,58
866.png,10,131,24,29,58
867.png,2,1,4,5,15
867.png,6,8,4,5,15
867.png,5,17,4,6,15
868.png,5,21,3,8,23
868.png,10,29,4,7,23
869.png,1,38,12,5,19
869.png,1,43,14,7,19
869.png,9,48,13,8,19
870.png,2,27,7,11,25
870.png,3,37,6,11,25
870.png,1,47,9,10,25
871.png,5,15,2,7,16
871.png,7,20,3,6,16
872.png,6,29,5,12,25
873.png,7,61,12,26,56
873.png,4,81,13,19,56
873.png,5,97,13,27,56
874.png,1,33,4,8,30
874.png,5,42,6,13,30
875.png,1,29,4,11,25
875.png,5,41,3,12,25
875.png,7,52,5,10,25
876.png,3,111,45,8,27
876.png,5,120,45,7,27
876.png,8,128,45,9,27
877.png,9,115,57,26,46
877.png,4,140,58,30,46
878.png,5,68,45,28,40
878.png,4,93,27,19,40
878.png,3,103,16,30,40
879.png,2,22,3,13,24
879.png,7,34,3,13,24
880.png,3,27,9,11,24
880.png,3,37,5,15,24
880.png,1,50,5,11,24
880.png,5,60,6,16,24
881.png,2,30,8,10,23
881.png,9,40,8,8,23
882.png,5,67,23,26,48
882.png,10,94,22,28,48
883.png,1,19,4,5,15
883.png,2,25,4,7,15
884.png,1,33,7,15,34
884.png,9,45,8,16,34
885.png,3,36,8,21,35
885.png,9,58,6,21,35
886.png,2,20,1,6,18
886.png,4,27,1,8,18
887.png,1,31,8,8,27
887.png,1,41,7,9,27
888.png,2,29,6,16,31
889.png,6,30,7,6,16
889.png,10,37,8,8,16
890.png,1,51,14,12,32
890.png,4,63,14,12,32
890.png,4,74,11,18,32
891.png,5,40,14,14,26
891.png,7,53,10,14,26
892.png,3,24,5,8,18
892.png,3,32,4,9,18
893.png,2,21,4,5,17
893.png,8,27,5,6,17
894.png,4,26,5,10,21
894.png,9,38,4,10,21
895.png,1,32,10,8,21
895.png,6,37,10,8,21
895.png,4,44,9,10,21
896.png,1,21,2,8,22
896.png,5,27,1,14,22
897.png,2,32,3,17,40
897.png,3,48,4,22,40
898.png,1,45,12,10,33
898.png,8,51,12,13,33
899.png,6,81,28,24,49
899.png,5,101,20,25,49
900.png,1,90,18,27,68
900.png,4,117,15,48,68
900.png,9,159,22,44,68
901.png,1,27,3,10,25
901.png,4,38,5,14,25
902.png,7,46,11,18,37
902.png,10,61,12,15,37
903.png,1,32,9,13,23
903.png,5,49,9,17,23
903.png,9,67,8,17,23
904.png,4,33,14,8,16
904.png,1,41,15,7,16
904.png,10,47,15,10,16
905.png,8,10,7,31,53
905.png,9,40,8,32,53
906.png,9,40,10,9,38
907.png,3,28,6,10,27
907.png,4,37,5,9,27
908.png,3,23,6,10,19
908.png,2,33,6,11,19
909.png,4,48,9,20,37
909.png,7,64,9,19,37
910.png,4,26,9,5,12
910.png,5,32,9,6,12
911.png,1,23,2,10,24
911.png,5,32,3,14,24
912.png,1,60,16,11,22
912.png,2,67,16,15,22
912.png,1,80,15,10,22
913.png,6,79,12,47,82
913.png,8,122,9,43,82
914.png,4,38,9,16,31
914.png,1,55,6,10,31
915.png,2,26,5,14,24
915.png,9,40,5,13,24
916.png,5,22,3,8,19
917.png,6,24,6,6,11
918.png,2,79,38,25,34
918.png,9,103,31,22,34
918.png,1,118,23,28,34
